Nome Promocao;Data Inicial;Data Final;SKU;Nome Item;Preco Vendido;Preco Promocao;Ativacao
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;615303;MAC NISSIN CREMOSO 88G MOLHO QUEIJO;3.29;2.89;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;615297;MAC NISSIN CREMOSO 88G COST BARBECU;3.29;2.89;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;683746;MAC NISSIN HOT 85G CARNE DESFIADA;3.29;2.89;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;245494;MACA DE PEITO KG;27.99;23.99;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;016131;MAIONESE HELLMANNS 500G LIGHT;14.59;12.79;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;016094;MAIONESE HELLMANNS 500G TRAD;11.99;10.09;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;685856;MANTEIGA D NATA 500G;22.19;20.19;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;015561;MARGARINA QUALY 500G C SAL;8.99;7.29;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;308618;MILHO PIPOCA ANCHIETA 500G;3.75;3.19;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;625463;MILHO VERDE PREDILECTA 170G LATA;4.49;3.19;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;502108;MOLHO ALHO IRICI 150ML TRAD;3.69;3.29;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;680950;MOLHO TOM OLE 300G TRAD SCH;1.49;1.29;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;000208;MORTADELA OURO PERDIGAO KG;36.99;26.09;1
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;002813;PAO BORBOLETA UN;1.0;0.79;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;265140;PAO DE ACUCAR UN;1.0;0.79;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;508568;PAO DE MEL - LEITE PO UN;1.89;1.59;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;008006;PAO DOCE COM CREME UN;1.9;1.59;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;508575;PAO DOCE DE COCO C CREME UN;2.6;2.09;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;694025;PAO QUEIJO IDEAL 800G GOURMET;18.29;16.49;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;493468;PAO RECHEADO UN;2.3;1.89;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;261302;PAO TATUZINHO UN;1.0;0.79;6
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;665360;PAPEL HIG ATUALLE 20M C12 MAX;16.89;14.89;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;665223;PAPEL TOALHA BIANCO C2;5.59;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;486743;PASTEL CHINES FRANGO UN;6.0;4.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;516341;PASTEL DE GUARANA UN;5.0;3.19;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;985086;PATINHO PROMOCAO KG;34.99;30.39;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;241854;PERNIL SUINO KG;18.99;16.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;304375;REF MID 25G CUPUACU;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;157421;REF MID 25G GRAVIOLA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;406468;REF MID 25G COCO VERDE;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;643122;REF MID 20G LIMAO;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;639279;REF MID 20G MELANCIA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;638616;REF MID 20G GOIABA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;638623;REF MID 20G GROSELHA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;642088;REF MID 20G JABUTICABA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;644730;REF MID 20G LARANJA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;639286;REF MID 20G UVA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;638630;REF MID 20G MARACUJA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;638913;REF MID 20G MORANGO;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;642064;REF MID 20G ABACAXI;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;638609;REF MID 20G BAUNILHA LIMAO;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;642026;REF MID 20G TANGERINA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;696371;REF MID 20G CAJU;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;641807;REF MID 20G MANGA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;638906;REF MID 20G GRAVIOLA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;642071;REF MID 20G GUARANA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;641784;REF MID 20G LARANJA DOCINHA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;641791;REF MID 20G LIMONADA SUICA;1.49;1.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;020701;REFRIG COCA COLA 2L;10.89;10.09;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;391382;REQUEIJAO GODAM 410G LIGHT;15.99;12.39;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;523271;ROCAMBOLE PEDACO UN;5.99;4.59;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;283021;RODO CONDOR SIMPLES 40CM RF 1125;17.89;15.89;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;513661;ROSQUINHA BARBIERI 550G LEITE;7.99;7.09;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;513654;ROSQUINHA BARBIERI 550G COCO;7.99;7.09;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;624138;SAB PO BRILHANTE CAIXA 1.6KG LIMP;21.99;19.49;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;094122;SAB POMPOM 90G OLEO AMENDOA;3.75;3.19;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;030700;SAB POMPOM 70G GLICERINADO;3.75;3.19;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;030694;SAB POMPOM 70G LOCAO HIDRATANTE;3.75;3.19;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;100649;SAB POMPOM 80G CAMOMILA ERVA CIDREI;3.75;3.19;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;187855;SAB POMPOM 80G LEITE E MEL;3.75;3.19;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;671385;SABAO BARRA MINUANO 900G GLICERINA;14.89;10.39;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;068109;SALSICHA PIFPAF KG;10.19;9.19;3
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;246583;SOBRECOXA RESFRIADA KG;13.99;12.89;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;698313;SUCO UVA SABORUVA 1.4L 100 C MACA;17.29;18.09;4
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;109253;TEMP SAZON 60G ARROZ BRANCO;5.99;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;167772;TEMP SAZON 60G NORDESTE;5.99;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;307093;TEMP SAZON 60G SABOR DO SUL;5.99;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;393461;TEMP SAZON 60G TOQUE ALHO;5.99;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;393478;TEMP SAZON 60G LIMAO;5.99;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;019484;TEMP SAZON 60G VERDE FRANGO;5.99;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;019491;TEMP SAZON 60G VERMELHO;5.99;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;019477;TEMP SAZON 60G AMARELO;5.99;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;053679;TEMP SAZON 60G LARANJA;5.99;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;053686;TEMP SAZON 60G MARROM;5.99;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;032490;TEMP SAZON 60G VERDE P SALADA;5.99;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;615273;TEMP SAZON 60G PIPOCA;5.99;4.99;2
TABLOIDE 12 A 24 - DV2;2024-08-12;2024-08-24;241946;TOUCINHO KG;13.99;9.19;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;674041;ABS SYM C A SUAVE C30 LV+ PG-;14.89;13.09;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;245500;ACEM KG;24.99;24.89;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;687812;ACENDE FACIL  LIPEX;2.49;2.19;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;383929;ACUCAR MASCAVO SOL NATUS 1KG;13.59;11.99;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;310765;ADOCANTE LIQ MAGRO 100ML;8.59;6.79;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;064132;ADOCANTE LIQ ZERO CAL 100ML;7.39;6.49;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;188050;AP BARBEAR GILLETTE ULT GRIP UN;4.99;2.89;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;097642;ARROZ FLOR DA PRAIA 5KG TP1;29.99;29.19;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;242400;ASA FRANGO RESFRIADA KG;19.99;17.09;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;616423;AVEIA BRASINGRAOS 500G FLOCOS FINOS;10.39;8.99;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;299695;AZEITE GALLO 250ML EXT VIRGEM VD;34.99;29.29;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;448987;BATATA PALHA MAXBATATA 300G;11.99;10.09;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;011921;BISC AYMORE SALPET 200G;4.49;3.99;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;677639;BISC NEGRESCO RECH 90G ORIGINAL;3.39;2.79;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;688093;BISC NEGRESCO RECH 90G MORANGO;3.39;2.79;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;665421;BISC NINFA WAFER 84G CHOCOLATE;2.69;2.19;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;665445;BISC NINFA WAFER 84G MORANGO;2.69;2.19;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;665438;BISC NINFA WAFER 84G LIMAO;2.69;2.19;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;231060;BISC SALKIM 90G TRADICIONAL;1.79;1.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;231053;BISC SALKIM 90G PIZZA;1.79;1.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;231077;BISC SALKIM 90G CHURRASCO;1.79;1.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;473521;BISC SALKIM 90G BACON;1.79;1.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;625364;BOMBOM GAROTO 250G;17.99;14.39;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;437035;CAFE MARAJA 500G TRADICIONAL;16.99;14.49;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;436441;CAFE MARAJA 500G EXTRA FORTE;16.99;14.49;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;169851;CAFE TRES CORACOES 500G FORT;26.49;21.29;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;241878;COSTELA SUINA KG;16.99;15.69;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;083119;CR DENTAL SORRISO 180G DENTES BRC;7.99;6.29;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;214131;CR LEITE PIRACANJUBA 200G;4.99;4.29;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;284271;DETERG LIQ YPE 500ML ANTIBAC;2.69;2.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;022989;DETERG LIQ YPE 500ML NEUTRO;2.69;2.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;023009;DETERG LIQ YPE 500ML MACA;2.69;2.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;022996;DETERG LIQ YPE 500ML LIMAO;2.69;2.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;022965;DETERG LIQ YPE 500ML COCO;2.69;2.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;022972;DETERG LIQ YPE 500ML CLEAR;2.69;2.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;156868;DETERG LIQ YPE 500ML CLEAR SOFT;2.69;2.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;156875;DETERG LIQ YPE 500ML CLEAR CARE;2.69;2.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;183901;DETERG LIQ YPE 500ML FRUTY;2.69;2.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;490788;DETERG LIQ YPE 500ML CAPIM LIMAO;2.69;2.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;322416;DOCE TRIANGULO 400G LEITE PAST;6.99;6.19;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;219372;DONUTS UN;2.8;2.19;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;212137;DESOD HERBISSIMO 55G TRADICIONAL S;6.19;5.49;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;051958;DS HERBISSIMO CREME 55G NEUTRO;6.19;5.49;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;027014;DS HERBISSIMO CREME 55G TRADICIONAL;6.19;5.49;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;027281;DESOD HERBISSIMO 55G C  PERF MENTOL;6.19;5.49;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;002318;DS HERBISSIMO CREME 55G SENSITIVE;6.19;5.49;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;204347;DS HERBISSIMO CREME 55G ACTION;6.19;5.49;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;198349;DS HERBISSIMO CREME 55G FRESH;6.19;5.49;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;284073;ESPONJA CONDOR MULTIUSO PESADA UN;1.49;1.29;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;181372;FEIJAO PRETO DUPRATO 1KG;7.99;7.29;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;242196;FIGADO BOVINO KG;14.99;13.79;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;068062;FILE PEITO PIFPAF 1KG BANDEJA;21.89;20.39;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;277211;FRALDA PERSONAL BABY XG C20;25.79;23.19;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;275484;FRALDA PERSONAL BABY G C28;25.79;23.19;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;279826;FRALDA PERSONAL BABY M C28;25.79;23.19;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;328562;FRALDA PERSONAL BABY P C30;25.79;23.19;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;668156;FRALDA PERSONAL BABY P C28;25.79;23.19;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;667463;FRALDA PERSONAL BABY M C26;25.79;23.19;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;667340;FRALDA PERSONAL BABY G C22;25.79;23.19;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;667357;FRALDA PERSONAL BABY XG C18;25.79;23.19;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;616362;GRANOLA BRASINGRAOS 500G MALTEINGRA;21.29;18.59;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;616379;GRANOLA BRASINGRAOS 500G MEL IN GRA;21.29;18.59;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;616386;GRANOLA BRASINGRAOS 500G MULSIN ZR;21.29;18.59;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;616393;GRANOLA BRASINGRAOS 500G TRADICIONA;21.29;18.59;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;616409;GRANOLA BRASINGRAOS 500G ESPECIAL;21.29;18.59;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;616416;GRANOLA BRASINGRAOS 500G INTEGRAL;21.29;18.59;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;383981;INSET RAID PASTILHA EUC C12 12N;6.99;5.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;417570;INSET RAID PASTILHA C12 12N;6.99;5.49;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;067454;IOG NESTLE NATURAL 170G TRADICIONAL;4.29;3.59;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;067492;IOG NESTLE NATURAL 170G MEL;4.29;3.59;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;074483;IOG NESTLE NATURAL 170G MEL LAR CEN;4.29;3.59;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;067508;IOG NESTLE NATURAL 160G DESNATADO;4.29;3.59;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;475631;LAMPADA LED ULTRALUZ BULBO 12W;7.69;6.79;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;504584;LASANHA PIFPAF 600G BOLONHESA;13.19;10.39;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;499873;LASANHA PIFPAF 600G CALABRESA;13.19;10.39;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;603409;LASANHA PIFPAF 600G FRANGO MOL ROSE;13.19;10.39;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;603904;LASANHA PIFPAF 600G 4 QUEIJOS;13.19;10.39;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;299688;LEITE COND PIRACANJUBA 395G SEMIDES;7.49;6.39;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;614962;LIMP PERF UAU 1L CUIDADO CARINHO;9.99;7.09;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;484411;LIMP PERF UAU 1L BRISA FRESCOR;9.99;7.09;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;396837;LIMP PERF UAU 1L LAVANDA CONFORTO;9.99;7.09;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;396844;LIMP PERF UAU 1L FLORES VERMELHAS;9.99;7.09;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;614917;LIMP PERF UAU 1L REQUINTE;9.99;7.09;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;621984;LIMP PERF UAU 1L FLORES SONHOS;9.99;7.09;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;002004;LING CALABRESINHA PIFPAF KG;22.99;19.19;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;985307;LING CHURRASCO MISTA PIFPAF KG;17.89;16.09;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;515269;LUA DE MEL BAUNILHA UN;2.6;2.09;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;281461;MAC INST NINFA 70G BACON;1.45;1.19;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;277983;MAC INST NINFA 70G CARNE;1.45;1.19;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;277990;MAC INST NINFA 70G GALINHA CAIP;1.45;1.19;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;281447;MAC INST NINFA 70G GALINHA;1.45;1.19;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;698214;MAC INST NINFA 70G CARNE C BATATA;1.45;1.19;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;698221;MAC INST NINFA 70G PICANHA;1.45;1.19;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;698184;MAC INST NINFA 70G FEIJAO C BACON;1.45;1.19;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;698207;MAC INST NINFA 70G TOMATE C MANJERI;1.45;1.19;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;698191;MAC INST NINFA 70G LEGUMES C MANTEI;1.45;1.19;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;281485;MAC NINFA OVOS 500G ESPAGUETE;3.99;3.79;6
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;281317;MAC NINFA OVOS 500G PADRE NOSSO;3.99;3.79;6
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;281324;MAC NINFA OVOS 500G PARAFUSO;3.99;3.79;6
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;281331;MAC NINFA OVOS 500G PENNE;3.99;3.79;6
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;237567;MAC NINFA OVOS 500G LINGUINE;3.99;3.79;6
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;433884;MAC NINFA OVOS 500G FIDELINHO;3.99;3.79;6
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;281362;MAC NINFA SEMO 500G ESPAGUETE;3.85;3.59;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;281409;MAC NINFA SEMO 500G PADRE NOSSO;3.85;3.59;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;281416;MAC NINFA SEMO 500G PARAFUSO;3.85;3.59;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;466608;MAC NINFA SEMO 500G FIDELINHO;3.85;3.59;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;417983;MAC NINFA SEMO 500G PENNE;3.85;3.59;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;685856;MANTEIGA D NATA 500G;22.19;20.19;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;015561;MARGARINA QUALY 500G C SAL;8.49;7.29;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;626743;MILHO VERDE MINAS MAIS 170G LATA;3.89;3.29;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;502108;MOLHO ALHO IRICI 150ML TRAD;3.69;3.29;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;520874;MOLHO TOM PREDILECTA 300G SACHE;1.75;1.59;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;522069;MOSTARDA FUGINI 180G SACHE BICO;3.09;2.79;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;241816;MUSCULO KG;25.99;23.89;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;325479;PACOCA ANCHIETA ROLHA 342G;13.69;11.99;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;002813;PAO BORBOLETA UN;1.0;0.79;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;265140;PAO DE ACUCAR UN;1.0;0.79;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;508568;PAO DE MEL - LEITE PO UN;1.9;1.59;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;008006;PAO DOCE COM CREME UN;1.9;1.59;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;508575;PAO DOCE DE COCO C CREME UN;2.6;2.09;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;273121;PAO QUEIJO PIFPAF 400G COQUETEL;8.99;7.59;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;136167;PAO QUEIJO PIFPAF 400G TRAD;8.99;7.59;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;493468;PAO RECHEADO UN;2.3;1.89;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;261302;PAO TATUZINHO UN;1.0;0.79;6
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;033282;PAPEL ALUMINIO BOREDA 30CM X 7.5M;6.29;4.96;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;697057;PAPEL HIG COTTON 30MT LV12 PG11 FD;21.79;19.39;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;621175;PAPEL TOALHA YURI FIT C2;4.89;4.29;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;622608;PASTA AMENDOIM BE NATURE 1KG;29.99;26.39;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;486743;PASTEL CHINES FRANGO UN;6.0;4.09;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;516341;PASTEL DE GUARANA UN;5.0;3.19;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;242288;PEITO DE FRANGO RESFRIADO KG;19.99;15.69;4
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;241540;PERNIL DIANTEIRO KG;11.99;10.09;2
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;274791;PRATO NADIR FUNDO DURALEX AQUA;5.99;5.19;5
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;093354;PRESUNTO PIFPAF KG;24.99;20.69;1
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;304375;REF MID 25G CUPUACU;1.19;1.09;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;157421;REF MID 25G GRAVIOLA;1.19;1.09;3
TABLOIDE 26 A 07 - EF;2024-08-26;2024-09-07;406468;REF MID 25G COCO VERDE;1.19;1.09;3
